what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1472581538427
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1472581538443
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1472581538459
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1472581538474
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1472581538474
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1472581538490
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1472581538490
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1472581538490
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1472581538506
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1472581538521
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1472581538537
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1472581538568
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1472581538584
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1472581538599
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1472581538615
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1472581538615
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1472581538631
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1472581538631
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1472581538631
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1472581538646
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1472581538662
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1472581538677
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1472581538677
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1472581538677
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1472581538693
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1472581538724
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1472581538740
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1472581538740
started,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1472581538740
os,sysinfo,,,"win32",1472581538740
arch,sysinfo,,,"x86",1472581538740
ws,sysinfo,,,"win32",1472581538740
locale,sysinfo,,,"es_PE",1472581538740
processors,sysinfo,,,"4",1472581538740
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1472581538740
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1472581538740
java.specification.name,sysinfo,,,"Java Platform API Specification",1472581538740
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1472581538740
java.specification.version,sysinfo,,,"1.6",1472581538740
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1472581538740
java.version,sysinfo,,,"1.6.0_23",1472581538740
java.vm.info,sysinfo,,,"mixed mode",1472581538740
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1472581538740
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472581538740
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1472581538740
java.vm.specification.version,sysinfo,,,"1.0",1472581538740
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1472581538740
java.vm.version,sysinfo,,,"19.0-b09",1472581538740
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1472581538990
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1472581539021
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1472581539521
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1472581540396
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1472581540412
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1472581540474
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1472581540552
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1472581540599
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1472581540849
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1472581556489
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472581556505
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1472581560738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472581563597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472581879013
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1472581879248
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1472581879857
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1472581880029
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1472581898690
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1472581903175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472581915393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582058947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582058962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582059087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582074728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582087013
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1472582089981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582090513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582100932
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1472582139719
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1472582141907
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472582142032
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1472582142626
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1472582142688
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472582142688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582149061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582152718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582154249
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1472582154327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582159077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582164996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582174168
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582181650
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582183744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582189479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582194322
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582197619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582199713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582203853
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582208254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582216316
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1472582231642
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1472582303678
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1472582339446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582340365
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582365271
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582368772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582380397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582404363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582411941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582418160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582503232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582505966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582517545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582520308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582546268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582557268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582572769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582579003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582582501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582587110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582589594
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.shiftLeft",1472582594672
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582598891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582600797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582671785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582677816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582679660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582685347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582687082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582695120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582714933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1472582718121
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582718855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582719433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582720074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582720917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582733189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1472582736221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582737564
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582738080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582738674
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582746674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582754801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582759567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582762394
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582772456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582782065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582786053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582791772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582800866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582808069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582811147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582817569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582827628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582840096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582842393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582849190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1472582855952
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1472582856108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1472582856671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1472582857124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582871811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582884665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1472582887680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472582888368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582898993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582900102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582901321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582910446
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582913477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582918561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582923530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582937108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582949770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472582954848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583003828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583020078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583022984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583027015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583043531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583046605
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1472583053589
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1472583064653
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583080363
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583080800
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583080988
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583114894
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583115222
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583115425
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583136830
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583137174
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583137377
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583149237
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583149596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1472583166752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583169861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583170955
executed,command,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project.commands.quartus",1472583299657
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583301110
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583347700
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583350354
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583354917
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583355932
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583359979
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583376945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583379054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583452202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583452248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583454217
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1472583454217
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583456452
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1472583458733
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583460655
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1472583475496
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583475777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1472583517255
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583521318
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583521599
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583536943
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583537240
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583548339
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583548714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1472583556636
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1472583558433
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583560526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583562230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1472583563105
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583563151
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1472583582270
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583582473
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583590833
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583617036
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1472583617208
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1472583619067
